country,region,year,Mobile cellular subscriptions (per 100 people),"Mobile cellular subscriptions, total number",High-technology exports (% of manufactured exports),Personal computers,PC per 100,Internet users (per 100 people),"Internet users, total number"
Zambia,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1990,0,0,NA,NA,NA,0,0
Zambia,Eastern Africa,1991,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1992,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1993,0,0,2.48039163152718,NA,NA,NA,NA
Zambia,Eastern Africa,1994,0,0,NA,NA,NA,0.006776105284413,589.019660191872
Zambia,Eastern Africa,1995,0.017344107084558,1547,2.16254053837233,NA,NA,0.00878362302271,783.451390716523
Zambia,Eastern Africa,1996,0.029698979396374,2721,2.04581083269308,NA,NA,0.009069176047218,830.911651714618
Zambia,Eastern Africa,1997,0.048311127910878,4550,25.0897320908972,NA,NA,0.009329657862787,878.678373106701
Zambia,Eastern Africa,1998,0.085312440805457,8260,4.02342058025137,6e4,0.58,0.030226182523826,2926.51652314268
Zambia,Eastern Africa,1999,0.283455746866678,28190,1.1126900986593,65e3,0.62,0.147053172074171,14624.6070739242
Zambia,Eastern Africa,2e3,0.968998669027351,98853,0.316156043386866,7e4,0.65,0.191071642503428,19492.2920744056
Zambia,Eastern Africa,2001,1.15982803539772,121200,0.136770623825519,75e3,0.69,0.233129556342332,24361.63066105
Zambia,Eastern Africa,2002,1.30071891530823,139092,0.400658895400206,8e4,0.72,0.477750906947484,51088.1546866662
Zambia,Eastern Africa,2003,2.20327527383009,241e3,0.505136645738727,95e3,0.84,0.980483039426114,107247.793913161
Zambia,Eastern Africa,2004,4.14882498175998,464354,0.756466512861635,113e3,0.98,2.01354953218533,225364.960821207
Zambia,Eastern Africa,2005,8.28414554936961,949559,1.09050563429898,131e3,1.12,2.85175226129009,326878.253084824
Zambia,Eastern Africa,2006,14.1558564795804,1663328,1.86851801115818,NA,NA,4.15991339393107,488794.191695964
Zambia,Eastern Africa,2007,21.8908497647192,2639026,2.9458757723418,NA,NA,4.87,587097.2008
Zambia,Eastern Africa,2008,28.5873499104818,3539003,2.54399741298111,NA,NA,5.55,687068.466
Zambia,Eastern Africa,2009,34.6335269503179,4406682,1.49943395326898,NA,NA,6.31,802868.3726
Zambia,Eastern Africa,2010,41.6163950683688,5446991,0.955027105097218,NA,NA,10.1254493804118,1308857
Zambia,Eastern Africa,2011,60.5905591252634,8164553,NA,NA,NA,11.5,NA
Zimbabwe,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1990,0,0,1.48833644605684,2e3,0.02,0,0
Zimbabwe,Eastern Africa,1991,0,0,0.87947686678887,5e3,0.05,NA,NA
Zimbabwe,Eastern Africa,1992,0,0,0.894181398320927,13e3,0.12,NA,NA
Zimbabwe,Eastern Africa,1993,0,0,0.670965806695076,18e3,0.16,NA,NA
Zimbabwe,Eastern Africa,1994,0,0,1.13300896596742,22e3,0.19,0.0017392795591,199.493139150887
Zimbabwe,Eastern Africa,1995,0,0,1.16342970144128,33e3,0.28,0.007683539919533,897.79805112986
Zimbabwe,Eastern Africa,1996,0,0,2.10784377754161,8e4,0.67,0.016790483892511,1996.60513206177
Zimbabwe,Eastern Africa,1997,0.047441285617472,5734,2.02554446513339,11e4,0.9,0.033080326724463,3998.25997481429
Zimbabwe,Eastern Africa,1998,0.154953513130516,19e3,NA,13e4,1.05,0.081648476202654,10011.5254989008
Zimbabwe,Eastern Africa,1999,1.40263353313069,174e3,1.94548571432599,15e4,1.2,0.161675527563414,20056.2307484866
Zimbabwe,Eastern Africa,2e3,2.12991318501965,266441,1.68415484653562,195e3,1.55,0.401433535211582,50217.2357575798
Zimbabwe,Eastern Africa,2001,2.49703081865111,314002,0.544358823547935,2e5,1.58,0.799846045633137,100580.760215274
Zimbabwe,Eastern Africa,2002,2.6870607230085,338779,2.6862286786353202,6e5,4.69,3.99435613455612,503600.073240514
Zimbabwe,Eastern Africa,2003,2.8831544326326,363651,NA,62e4,4.82,6.39478645849612,806571.602304074
Zimbabwe,Eastern Africa,2004,3.37949799001848,425745,0.902913727620273,7e5,5.41,6.5640450271075,826930.31873962
Zimbabwe,Eastern Africa,2005,5.14776997850396,647110,1.54876585941158,85e4,6.53,8.01597808880485,1007663.43537246
Zimbabwe,Eastern Africa,2006,6.77709003160901,849146,13.4912865821537,865e3,6.61,9.79184150186944,1226883.95833106
Zimbabwe,Eastern Africa,2007,9.81996587680155,1225654,3.0918652763625,NA,NA,10.85,1354215.0825
Zimbabwe,Eastern Africa,2008,13.2892847095336,1654721,12.211308968738,NA,NA,11.4,1419475.902
Zimbabwe,Eastern Africa,2009,31.9945691804195,3991e3,0.984378272000958,NA,NA,11.36,1417045.4912
Zimbabwe,Eastern Africa,2010,61.2498761082052,77e5,0.843400923569476,NA,NA,11.5,1445717.21
Zimbabwe,Eastern Africa,2011,72.1320945639215,92e5,NA,NA,NA,15.7,NA
